text_raw,text_clean,label,platform
"Đúng như lời đồn "" Cuốn sách có ảnh hưởng nhất mọi thời đại"". Ai chưa mua thì mua đọc đi ha. Sẽ rất có ích cho mọi người về tư duy của người thành đạt. Dịch vụ tiki trên cả tuyệt vời- 5 sao. Mua được sách mới, giá rẻ giao hàng thì siêu nhanh. Chị giao hàng giao cho mình nhiều :))) siêu vui vẻ và nhiệt tình.",đúng lời đồn cuốn sách ảnh_hưởng mọi thời_đại ai chưa mua mua đọc đi ha có_ích mọi người tư_duy người thành_đạt dịch_vụ tiki trên cả tuyệt_vời sao mua sách mới giá rẻ giao hàng siêu nhanh giao hàng giao nhiều siêu vui_vẻ nhiệt_tình,Positive,tiki
"Mình mua theo gợi ý của 1 người anh, vì nếu bình thường thì đọc tên sách chắc mình sẽ không chọn mua cuốn này.

Cá nhân mình thấy viết hơi lan man, khi đọc cần chắt lọc thông tin và lời khuyên trong sách thì ổn ạ. Đặc biệt, bạn nào cần một chút động lực để ""mạo hiểm"" gia tăng thu nhập thì cuốn sách này phù hợp đó ạ.",mua gợi_ý người nếu bình_thường đọc tên sách chắc chọn mua cuốn cá_nhân thấy viết hơi lan_man đọc cần chắt_lọc thông_tin lời khuyên sách ổn đặc_biệt nào cần một_chút động_lực mạo_hiểm_giá tăng thu_nhập cuốn sách phù_hợp,Positive,tiki
"Giao hàng nhanh, sách được bọc kỷ lưởng, nội dung sách đối với người sài tiền ít kiểm xót như mình thì rất đáng đọc thử.",giao hàng nhanh sách bọc kỷ_lưởng nội_dung sách đối_với người sài tiền ít kiểm_xót đáng đọc thử,Positive,tiki
okellalalalalalaalallaallla. thấy mn đánhgiaa nhiều rồi nên khỏi cần nói nưaz,okellalalalalalaalallaallla thấy mn đánhgiaa nhiều rồi khỏi cần nói nưaz,Positive,tiki
"Cuốn này mỏng nhẹ, đóng gói cẩn thận, có bao kính bên ngoài.",cuốn mỏng nhẹ đóng_gói cẩn_thận bao_kính bên ngoài,Positive,tiki
"Bìa đc đóng gòi kĩ càng , giá rẻ vừa túi tiền. Sẽ ủng hộ thêm",bìa đóng gòi kĩ càng giá rẻ vừa túi_tiền ủng_hộ thêm,Positive,tiki
"Người nghèo làm việc vì tiền. Người giàu buộc tiền làm việc cho mình?_(
Những điều cơ cơ cơ bản bạn cần biết về Bác Hồ?*😁",người nghèo làm_việc tiền người giàu buộc tiền làm_việc điều cơ_cơ cơ_bản cần biết bác hồ,Positive,tiki
"giao đúng hàng, giao rất nhanh, sách đóng gói kĩ lưỡng, nguyên vẹn, không bị móp méo, rất hài lòng👍👍👍",giao đúng hàng giao nhanh_sách đóng_gói kĩ_lưỡng nguyên_vẹn móp_méo hài_lòng,Positive,tiki
"Luôn ủng hộ và tin tưởng tiki. Đây là lần đầu tiên mình mua sách trên tiki, đọc cmt tham khảo thấy mn nhận xét sách cũ, sách đã qua sử dụng cũng hơi ngại. Nhưng vẫn quyết định mua thử, hơn cả mong đợi, cả 5 cuốn đều là sách mới hoàn toàn. Rất hài lòng ???",luôn ủng_hộ tin_tưởng tiki lần đầu_tiên mua sách trên tiki đọc cmt tham_khảo thấy mn nhận_xét sách cũ_sách sử_dụng hơi_ngại nhưng quyết_định mua thử cả mong_đợi cả cuốn đều sách mới hoàn_toàn hài_lòng,Positive,tiki
"Chắc là chú shipper sợ  bị dính covid nên chú quăng gói hàng từ bên kia nhà ra giữa đường rồi ngoảnh mặt dô nhà, không hài lòng về vấn đề giao hàng, còn chất lượng sách thì tuyệt vời ạ!",chắc chú shipper sợ dính covid chú quăng gói hàng bên kia nhà ra giữa đường rồi ngoảnh mặt dô nhà hài_lòng vấn_đề giao hàng còn chất_lượng sách tuyệt_vời,Negative,tiki
"Có bổ sung một số kiến thức nhất định, nhưng ở thời điểm hiện tại những kiến thức đó nó mang tính đại trà và thực tế đã nhiều người nắm bắt được.",bổ_sung một_số kiến_thức nhất_định nhưng thời_điểm hiện_tại kiến_thức nó mang tính đại_trà thực_tế nhiều người nắm_bắt,Positive,tiki
"Thề lần đầu mua hàng ở Tiki, giao hàng nhanh lắm luôn ý, hàng chính hãng, đẹp lắm mọi người ạ",thề lần đầu mua hàng tiki giao hàng nhanh luôn hàng chính hãng đẹp mọi người,Positive,tiki
Rất tốt. Tôi còn mua nó nhiều lần nữa,tốt còn mua nó nhiều lần nữa,Positive,tiki
Ok,tốt,Positive,tiki
"Tiki giao hàng nhanh,vừa đặt hôm qua hôm nay đã giao. Về nội dung sách thì không còn gì phải bàn nữa, các bạn nên mua về đọc để có cách tư duy khác về tiền bạc.
Nói chung cuốn sách rất hay!!",tiki giao hàng nhanh vừa đặt hôm_qua hôm_nay giao nội_dung sách còn gì phải bàn nữa mua đọc cách tư_duy khác tiền_bạc nói_chung cuốn sách,Positive,tiki
"Shipper gọi bảo 2 phút nữa đến nơi, xuống chờ 4,5 phút không thấy đâu, hóa ra đi nhầm đường :)) Xong lúc giao hàng thì tỏ vẻ hấp tấp vội vàng và trả thiếu 4k. Tuy 4k là nhỏ nhưng nó thể hiện sự thiếu chuyên nghiệp.",shipper gọi bảo phút nữa đến nơi xuống chờ phút thấy đâu hóa ra đi nhầm đường xong lúc giao hàng tỏ_vẻ hấp_tấp vội_vàng trả thiếu tuy nhỏ nhưng nó thể_hiện sự thiếu chuyên_nghiệp,Negative,tiki
"đánh giá của mình thì thấy sách khá là xước như đã đc xử dụng trước đó, và các góc cạnh như đã bị va đập. nói chung mình vẫn ko đòi hỏi nhiều, nên vẫn đánh giá cho shop 5🌟 nhé.",đánh_giá thấy sách khá xước xử_dụng trước góc_cạnh va_đập nói_chung đòi_hỏi nhiều đánh_giá shop,Positive,tiki
"Sách rất tuyệt vời nhưng mà mong Tiki làm ơn bọc cẩn thẩn hơn chứ bỏ sách vào hộp cat-tong như thế xót lắm! May là k mưa chứ mà mưa thì thôi xong luôn á 😭😭😭
Quyển này ba mình cầm mất rồi nên chưa chụp được",sách tuyệt_vời nhưng_mà mong_tiki làm ơn_bọc cẩn_thẩn chứ bỏ sách vào hộp cat_tong thế_xót may mưa chứ mưa xong luôn á_quyển ba cầm mất rồi chưa chụp,Positive,tiki
Cách dẫn dắt và truyền đạt của cuốn này rất gàn gũi và dễ hiểu. Giọng văn cũng hay nữa. Mình cứ băn khoăn sợ đọc khó hiểu nhưng mà sau khi đọc được nửa cuốn mình đã thấy rất thích. Chắc mua cả bộ lun mất 😂.,cách dẫn_dắt truyền_đạt cuốn gàn_gũi dễ hiểu giọng văn nữa cứ băn_khoăn sợ đọc khó hiểu nhưng_mà sau đọc nửa cuốn thấy thích chắc mua cả bộ lun mất,Positive,tiki
"Sách chất lượng tốt
Nội dung sách cực kỳ dể hiểu lại vô cùng triết lý. Cuốn sách này thật sự đã thay đổi suy nghĩ lệch lạc của mình về việc đi kiếm tiền, tạo ra tiền. Nó đã giúp mình chọn ra hướng đi đúng đắn hơn trong tương.Muốn trở thành một người giàu thì phải biết sống như người giàu. Thật sự là một cuốn sách cực kỳ bổ ích.",sách chất_lượng tốt nội_dung sách cực_kỳ dể hiểu vô_cùng triết_lý cuốn sách thật_sự thấy đổi suy_nghĩ lệch_lạc việc đi kiếm tiền tạo ra tiền nó giúp chọn ra hướng đi đúng_đắn tương_muốn trở_thành người giàu phải_biết sống người giàu thật_sự cuốn sách cực_kỳ bổ_ích,Positive,tiki
"Lần đầu tiên mua sách ở Tiki mà sách bị hư hao như vậy, chắc do đơn hàng có thêm chai dầu ăn, may 02 cuốn sách khác là combo nên được bọc bao nhựa ko sao. Vì Covid và Tiki vẫn giao hàng đúng hẹn nên với mình vẫn OK!",lần đầu_tiên mua sách tiki sách hư_hao như_vậy chắc do đơn hàng thêm chai dầu ăn_may 02 cuốn sách khác combo bọc bao nhựa sao covid tiki giao hàng đúng hẹn tốt,Positive,tiki
"Sách còn nguyên bọc ( mình mới bóc ra) tiki giao hàng nhanh, mình ở hp mà đặt từ đêm hôm trước sáng hôm sau nhận được.
Rất hài lòng về lần mua hàng này",sách còn nguyên_bọc mới bóc ra tiki giao hàng nhanh hp đặt đêm_hôm trước sáng hôm sau nhận hài_lòng lần mua hàng,Positive,tiki
"Giao khá là nhanh, đóng gói kĩ càng.",giao khá nhanh đóng_gói kĩ càng,Positive,tiki
"Giao hàng nhanh,vừa đặt lúc chiều tối 18h->20h45 đã có hàng.",giao hàng nhanh vừa đặt lúc chiều_tối 18 20 h45 hàng,Positive,tiki
"Lời khuyên chân thành NÊN ĐỌC
     Cuốn sách nên đọc bất kể bạn làm ngành gì nghề gì thì thực sự đều cần kĩ năng mả cuốn sách nói đến là ""quản lý tài chính cá nhân"".
     Không phải ngẫu nhiên mà cuốn sách này là bestseller ở Mỹ trong nhiều năm liền. 
     Và cũng không phải do may mắn mà cuốn sách này bán được 30 tr bản trên khắp thế giời tức là gần gấp đôi so với Đắc Nhân Tâm là 15 tr bản (số liệu theo Wikipedia).
      Khi đọc bạn sẽ tìm thấy một chân trời mới, một suy nghĩ mà trước đây bạn không hề biết tới.",lời khuyên chân_thành đọc cuốn sách đọc bất_kể làm ngành gì nghề gì thực_sự đều cần kĩ_năng mả cuốn sách nói đến quản_lý tài_chính cá_nhân phải ngẫu_nhiên cuốn sách bestseller mỹ nhiều năm liền phải do may_mắn cuốn sách bán 30 tr bản trên khắp giời tức_là gần gấp đôi so đắc_nhân_tâm 15 tr bản số_liệu wikipedia đọc tìm thấy chân_trời mới suy_nghĩ trước_đây hề biết tới,Positive,tiki
"đem đến cho mình những kiến thức rất mới mẻ, rất hay",đem đến kiến_thức mới_mẻ,Positive,tiki
Đầy đủ những thứ bạn cần hiểu thêm về tiền mong tiki ra nhiều sách hay hơn nửa,đầy_đủ thứ cần hiểu thêm tiền mong tiki ra nhiều sách nửa,Positive,tiki
Mình rất thích mua sách bên Tiki vì sách nào cũng được bọc bookcare. Chúc Tiki luôn thành công!,thích mua sách bên tiki sách nào bọc bookcare chúc tiki luôn thành_công,Positive,tiki
"Sách lỗi rất nhiều, nhìn quyển sách muốn vứt đi luôn",sách lỗi nhiều nhìn quyển sách muốn vứt đi luôn,Negative,tiki
"Lâu rồi mới quay lại mua sách trên tiki. Nhưng lần này hơi thất vọng chút. Sách hông có bọc ni lông lại, còn hơi bụi nữa. Nội dung sách thì mình thấy review khá nhiều rồi, nhưng giờ mới đọc để cảm nhận thử.",lâu rồi mới quay mua sách trên tiki nhưng lần hơi thất_vọng chút sách_hông bọc ni_lông còn hơi bụi nữa nội_dung sách thấy review khá nhiều rồi nhưng giờ mới đọc cảm_nhận thử,Positive,tiki
"Sách hay, bìa đẹp. Giao hàng nhanh. Đọc xong bạn sẽ suy nghĩ khác về cách tiêu tiền - bạn tôi nói vậy 😁",sách bìa đẹp giao hàng nhanh đọc xong suy_nghĩ khác cách tiêu tiền nói,Positive,tiki
"Sách nhìn chung cũng ổn, nhưng do đóng gói không kĩ nên quá trình vận chuyển sách bị cong ở góc.
Về việc nhận hàng thì mình cũng không được kiểm hàng, mình thấy thật bất tiện về điều này.",sách nhìn_chung ổn nhưng do đóng_gói kĩ quá_trình vận_chuyển sách cong góc việc nhận hàng kiểm_hàng thấy thật bất_tiện điều,Neutral,tiki
Nên có một cuốn cho tủ sách của bạn,cuốn tủ_sách,Positive,tiki
"giao hàng nhanh kinh khủng luôn, tuy nhiên thì có 1 cuốn mình không thấy bọc bóng kính nên hơi nghi ngờ về chất lượng. Dù sao vẫn okee, đáng mua nhé",giao hàng nhanh kinh_khủng luôn tuy_nhiên cuốn thấy bọc bóng kính hơi nghi_ngờ chất_lượng dù_sao okee đáng mua,Positive,tiki
"Đầu tiên là về chất lượng sách:
     Chất lượng sách tốt, giấy không bị nhăn, gáy sách không có vấn đề, không bị lỗi font và giao hàng tốt và nhanh.

Tiếp theo là về nội dung:
     Sách do đại ca viết chắc chắn là hay rồi, cũng lâu rồi chưa đọc một cuốn sách nhanh như vậy, vì đại ca Robert viết hay quá. Nếu nói với kinh nghiệm về tiền bạc thì phải nói là một trong những người am hiểu trong những người am hiểu. Nhờ vậy mà cuốn sách viết rất chi tiết cách mà tiền vận động và tại sao lại bị chúng xoay như chong chóng. Mình cũng đồng quan điểm với tác giả là chúng ta nên được dạy về tiền bạc nhiều hơn khi ở gia đình hay ở trường. Nhưng hầu như thực tế lại không như vậy, chúng ta cứ bị cái vòng lặp đi học kiếm việc việc và khi có công việc thì là kiếm tiền. Nhưng nếu như thế chúng ta cứ mãi làm việc vì tiền nhưng bạn có thấy mô tuýp này khá quen thuộc không ? Còn tui thì sắp chán với cái mo tuýp này luôn.
     Nên khi biết về cuốn sách tui đã tậu về ngay đọc cho nóng và kết quả hơn mong đợi. Tuy chưa thể hiểu hết nội dung nhưng bản thân mình thấy sách này đã cho mình rất nhiều kiến thức bổ ích về vòng quay tiền mặt và nhiều thứ khác nữa. Mình cũng là một người rất kén chọn sách nhưng khi thấy đại ca là mình không suy nghĩ luôn. Và đại ca không làm mình thất vọng. Là một người từng trải nên tác giả hiểu những gì mà chúng ta đang trải qua nên đôi khi có những từ ngữ nghe hơi thốn nhưng nếu bạn hiểu được thì đó quả là đáng trân trọng.
     
     Mong là những ý kiến của mình về sách sẽ giúp ích cho mọi người nha !!!",đầu_tiên chất_lượng sách chất_lượng sách tốt giấy nhăn gáy sách vấn_đề lỗi font giao hàng tốt nhanh tiếp_theo nội_dung sách do đại_ca viết chắc_chắn rồi lâu rồi chưa đọc cuốn sách nhanh như_vậy đại_ca robert viết quá nếu nói kinh_nghiệm tiền_bạc phải nói người am_hiểu người am_hiểu nhờ vậy_mà cuốn sách viết chi_tiết cách tiền vận_động tại_sao xoay chong_chóng đồng quan_điểm tác_giả chúng_ta dạy tiền_bạc nhiều giá đình trường nhưng hầu_như thực_tế như_vậy chúng_ta cứ cái vòng_lặp đi học kiếm việc việc công_việc kiếm tiền nhưng nếu_như chúng_ta cứ mãi làm_việc tiền nhưng thấy mô_tuýp khá quen_thuộc còn sắp chán cái mo tuýp luôn biết cuốn sách tậu ngay đọc nóng kết_quả mong_đợi tuy chưa_thể hiểu hết nội_dung nhưng bản_thân thấy sách nhiều kiến_thức bổ_ích vòng quay tiền_mặt nhiều thứ khác nữa người kén chọn sách nhưng thấy đại_ca suy_nghĩ luôn đại_ca làm thất_vọng người từng_trải tác_giả hiểu gì chúng_ta trải đôi_khi từ_ngữ nghe hơi_thốn nhưng nếu hiểu quả đáng trân_trọng_mong ý_kiến sách giúp_ích mọi người,Positive,tiki
"Mình có hơi thất vọng về sản phẩm này vì shop không có bọc ni lông bên ngoài, đầu sách bị hơi quăn. Chữ được in khá rõ ràng, dễ đọc. Hi vọng Tiki xem lại và cải thiện hơn.",hơi thất_vọng sản_phẩm shop bọc ni_lông bên ngoài đầu_sách hơi quăn chữ in khá rõ_ràng dễ đọc hi_vọng tiki xem_lại cải_thiện,Neutral,tiki
"Mình nghĩ ai đang có ý định mua sách này thì không nên chần chừ, vì nó rất ý nghĩa, hữu ích.",nghĩ ai ý_định mua sách chần_chừ nó ý_nghĩa hữu_ích,Positive,tiki
